businessID,businessName,sector,sizeClass,yearsInBusiness,employees,annualRevenue,annualIncome,loanAmount,loanDuration,creditScore,defaultProbability,riskScore,debtToIncomeRatio,debtToEquityRatio,currentRatio,cashFlowStability,revenueVolatility,latePayments,anomalyFlag,fraudFlag,readinessScore,readinessTier,esgScoreE,esgScoreS,esgScoreG,esgComposite,esgTier,qfintrustComposite,loanDecision,registrationDate
SME_00626,Trust ProcessedFood Traders,Food,Small,4,9,805906.68,140382.0,402953.34,12,573,0.5045,50.45,2.87,2.82,2.05,0.52,0.38,1,1,0,59.58,B,49.36,54.84,60.32,54.84,B,57.21,CONDITIONAL REVIEW,2026-06-10
SME_00627,Rapid LendingTech Hub,FinTech,Micro,11,61,2036255.4,410793.12,1018127.7,36,732,0.21389999999999998,21.39,2.478,1.27,2.39,0.69,0.514,0,0,0,82.33,A,72.04,80.04,88.04,80.04,A,81.19,APPROVE,2026-06-10
SME_00628,Bright Fashion Care,Retail,Small,12,10,1175606.76,141958.8,587803.38,48,589,0.4747,47.47,4.141,2.52,1.74,0.37,0.354,1,0,0,55.93,B,48.62,54.02,59.42,54.02,B,54.98,CONDITIONAL REVIEW,2026-06-10
SME_00629,Alpha Restaurant Partners,Food,Growth,4,10,898317.24,88395.48,449158.62,60,673,0.3225,32.25,5.081,1.64,2.47,0.74,0.267,1,0,0,60.82,B,65.71,73.01,80.31,73.01,A,66.92,APPROVE,2026-06-10
SME_00630,Green LendingTech Works,FinTech,Small,0,3,690525.6,163957.32,345262.8,24,757,0.16949999999999998,16.95,2.106,0.51,2.77,0.88,0.437,0,0,0,68.01,B,68.78,76.42,84.06,76.42,A,72.22,APPROVE,2026-06-10
SME_00631,Rapid Fabric Digital,Textile,Small,6,7,796844.04,143105.52,398422.02,48,619,0.42069999999999996,42.07,2.784,1.96,2.18,0.59,0.315,1,0,0,54.2,B,55.35,61.5,67.65,61.5,B,57.85,CONDITIONAL REVIEW,2026-06-10
SME_00632,Bright LendingTech Textiles,FinTech,Small,9,18,1144524.12,437509.32,572262.06,48,812,0.06830000000000003,6.83,1.308,0.0,3.0,1.0,0.6,0,1,0,87.79,A,82.62,91.8,100.0,91.8,A,89.8,APPROVE,2026-06-10
SME_00633,Bright Electronics Mart,Retail,Small,6,4,150262.56,20677.44,75131.28,48,693,0.2855,28.55,3.633,0.87,2.15,0.57,0.465,0,0,0,59.72,B,66.99,74.43,81.87,74.43,A,67.08,APPROVE,2026-06-10
SME_00634,Bright ColdStorage Care,AgriTech,Small,14,3,362813.04,44150.16,181406.52,48,576,0.49850000000000005,49.85,4.109,1.82,1.74,0.37,0.402,1,0,0,61.73,B,55.44,61.6,67.76,61.6,B,61.66,CONDITIONAL REVIEW,2026-06-10
SME_00635,Future Fashion Ventures,Retail,Small,12,9,303367.32,35254.92,151683.66,36,577,0.4968,49.68,4.302,2.24,1.41,0.21,0.199,1,0,0,40.05,C,48.46,53.84,59.22,53.84,B,46.95,CONDITIONAL REVIEW,2026-06-10
SME_00636,Rapid Electronics Agro,Retail,Small,11,21,1297149.12,204044.16,648574.56,48,735,0.20850000000000002,20.85,3.179,1.27,2.88,0.94,0.344,0,0,0,65.28,B,68.95,76.61,84.27,76.61,A,70.94,APPROVE,2026-06-10
SME_00637,Prime FleetServices Partners,Logistics,Medium,0,9,789337.08,147431.16,394668.54,60,661,0.34419999999999995,34.42,2.677,1.44,2.16,0.58,0.405,0,0,0,54.3,B,57.02,63.36,69.7,63.36,B,58.83,APPROVE,2026-06-10
SME_00638,Secure Clinic Digital,Healthcare,Micro,12,7,931311.6,297293.28,465655.8,60,709,0.25549999999999995,25.55,1.566,0.69,2.88,0.94,0.518,0,0,0,72.81,A,66.16,73.51,80.86,73.51,A,73.16,APPROVE,2026-06-10
SME_00639,Vertex Payments Partners,FinTech,Medium,11,3,610307.28,153854.76,305153.64,36,694,0.2834,28.34,1.983,1.05,2.37,0.69,0.337,0,0,0,52.95,B,58.17,64.63,71.09,64.63,B,58.79,APPROVE,2026-06-10
SME_00640,Alpha Dyeing Enterprises,Textile,Small,6,12,832444.32,87695.52,416222.16,12,630,0.40049999999999997,40.05,4.746,1.7,1.61,0.3,0.139,1,1,0,46.67,C,59.28,65.87,72.46,65.87,B,56.27,CONDITIONAL REVIEW,2026-06-10
SME_00641,Bright Diagnostics Textiles,Healthcare,Medium,9,13,1063229.52,174795.24,531614.76,48,682,0.30610000000000004,30.61,3.041,0.66,2.28,0.64,0.154,0,0,0,51.28,B,64.28,71.42,78.56,71.42,A,61.35,APPROVE,2026-06-10
SME_00642,Smart SMEFinance Partners,FinTech,Medium,12,3,950652.36,359264.64,475326.18,60,794,0.10260000000000002,10.26,1.323,0.0,3.0,1.0,0.433,0,1,0,63.47,B,73.12,81.25,89.38,81.25,A,72.36,APPROVE,2026-06-10
SME_00643,Smart Fashion Mart,Retail,Medium,13,18,1182585.36,97459.68,591292.68,48,586,0.47950000000000004,47.95,6.067,2.08,1.91,0.45,0.134,1,0,1,35.88,C,51.22,56.91,62.6,56.91,B,46.39,FRAUD REVIEW,2026-06-10
SME_00644,Secure LightManufacturing Hub,Manufacturing,Small,8,14,1231027.2,291739.68,615513.6,24,783,0.12129999999999996,12.13,2.11,0.49,3.0,1.0,0.385,0,0,0,83.47,A,75.47,83.86,92.25,83.86,A,83.66,APPROVE,2026-06-10
SME_00645,Nova FleetServices Logistics,Logistics,Growth,1,18,746040.24,108232.32,373020.12,48,651,0.3619,36.19,3.446,1.5,2.26,0.63,0.357,1,0,0,68.22,B,62.77,69.75,76.73,69.75,B,68.98,CONDITIONAL REVIEW,2026-06-10
SME_00646,Blue Accessories Traders,Textile,Small,9,13,1351520.4,195822.96,675760.2,48,655,0.35509999999999997,35.51,3.451,1.78,2.04,0.52,0.051,1,0,0,47.25,C,59.89,66.55,73.2,66.55,B,56.9,CONDITIONAL REVIEW,2026-06-10
SME_00647,Ever HomeGoods Digital,Retail,Medium,10,13,289934.88,69673.8,144967.44,60,709,0.2559,25.59,2.081,1.07,2.37,0.69,0.286,0,1,0,53.39,B,63.55,70.61,77.67,70.61,A,62.0,APPROVE,2026-06-10
SME_00648,Golden Beverage Care,Food,Medium,1,12,698056.44,92539.44,349028.22,24,650,0.3638,36.38,3.772,1.37,1.86,0.43,0.247,0,0,0,61.56,B,55.15,61.28,67.41,61.28,B,61.42,CONDITIONAL REVIEW,2026-06-10
SME_00649,Alpha FleetServices Hub,Logistics,Micro,12,15,1380009.84,219618.84,690004.92,48,742,0.19579999999999997,19.58,3.142,1.15,2.74,0.87,0.321,0,0,0,64.69,B,71.12,79.02,86.92,79.02,A,71.85,APPROVE,2026-06-10
SME_00650,Trust Electronics Mart,Retail,Small,3,3,143011.56,19456.32,71505.78,24,680,0.3086,30.86,3.675,1.09,2.39,0.69,0.362,0,0,0,62.48,B,58.35,64.83,71.31,64.83,B,63.66,APPROVE,2026-06-10
SME_00651,Urban AgroProcessing Agro,AgriTech,Small,13,4,382727.52,55867.8,191363.76,12,658,0.3497,34.97,3.425,1.72,2.25,0.62,0.435,1,0,0,61.92,B,59.18,65.75,72.33,65.75,B,63.84,APPROVE,2026-06-10
SME_00652,Fresh Dyeing Studio,Textile,Micro,8,6,506019.84,63647.28,253009.92,24,595,0.46430000000000005,46.43,3.975,1.82,2.01,0.5,0.326,1,0,0,49.84,C,52.59,58.43,64.27,58.43,B,54.14,CONDITIONAL REVIEW,2026-06-10
SME_00653,Smart SupplyChain Works,Logistics,Small,5,8,589752.84,134130.36,294876.42,36,618,0.4212,42.12,2.198,2.3,2.46,0.73,0.223,0,0,0,47.01,C,50.56,56.18,61.8,56.18,B,51.59,CONDITIONAL REVIEW,2026-06-10
SME_00654,Bright LightManufacturing Care,Manufacturing,Small,1,11,1214262.96,266202.48,607131.48,24,785,0.1189,11.89,2.281,0.5,2.54,0.77,0.214,0,1,0,71.84,A,74.62,82.91,91.2,82.91,A,77.38,APPROVE,2026-06-10
SME_00655,Golden Garments Enterprises,Textile,Small,0,11,432042.72,38913.48,216021.36,60,477,0.6775,67.75,5.551,3.63,1.0,0.0,0.296,1,1,1,34.49,C,39.55,43.94,48.33,43.94,C,39.22,FRAUD REVIEW,2026-06-10
SME_00656,Alpha DairySupport Enterprises,AgriTech,Micro,11,18,819326.4,101017.08,409663.2,12,669,0.3284,32.84,4.055,2.09,2.23,0.62,0.384,1,0,0,69.72,B,60.69,67.43,74.17,67.43,B,68.58,APPROVE,2026-06-10
SME_00657,Green Accessories Solutions,Textile,Medium,5,18,451652.28,-26619.12,225826.14,24,425,0.7726999999999999,77.27,9.9,3.69,1.0,0.0,0.184,2,1,1,25.38,D,35.65,39.61,43.57,39.61,C,32.49,FRAUD REVIEW,2026-06-10
SME_00658,Trust LightManufacturing Care,Manufacturing,Small,12,5,756327.72,181761.84,378163.86,36,650,0.36350000000000005,36.35,2.081,1.45,2.62,0.81,0.434,0,0,0,61.03,B,53.64,59.6,65.56,59.6,B,60.31,CONDITIONAL REVIEW,2026-06-10
SME_00659,Blue Delivery Digital,Logistics,Medium,3,10,729624.48,124744.8,364812.24,24,729,0.22060000000000002,22.06,2.924,0.95,2.58,0.79,0.203,0,0,0,60.21,B,73.94,82.16,90.38,82.16,A,71.19,APPROVE,2026-06-10
SME_00660,Fresh FarmInputs Care,AgriTech,Micro,13,5,285039.24,39758.88,142519.62,24,692,0.28680000000000005,28.68,3.585,1.79,2.25,0.63,0.377,0,0,0,77.65,A,72.34,80.38,88.42,80.38,A,79.02,APPROVE,2026-06-10
SME_00661,Golden Plastic Works,Manufacturing,Small,14,8,1003287.0,136055.88,501643.5,60,661,0.34309999999999996,34.31,3.687,1.75,2.22,0.61,0.162,0,0,0,43.91,C,53.27,59.19,65.11,59.19,B,51.55,APPROVE,2026-06-10
SME_00662,Nova Dyeing Enterprises,Textile,Micro,1,11,588198.24,116619.24,294099.12,48,605,0.44520000000000004,44.52,2.522,1.84,2.1,0.55,0.224,1,0,0,46.39,C,56.56,62.84,69.12,62.84,B,54.62,CONDITIONAL REVIEW,2026-06-10
SME_00663,Golden LightManufacturing Solutions,Manufacturing,Medium,9,3,567535.08,138745.8,283767.54,48,578,0.4937,49.37,2.045,2.04,2.38,0.69,0.19,1,0,1,38.93,C,43.51,48.34,53.17,48.34,C,43.64,FRAUD REVIEW,2026-06-10
SME_00664,Urban Electronics Traders,Retail,Small,14,38,1237611.6,225949.2,618805.8,60,743,0.19530000000000003,19.53,2.739,1.1,2.62,0.81,0.167,0,0,0,68.88,B,75.11,83.45,91.8,83.45,A,76.16,APPROVE,2026-06-10
SME_00665,Urban AgroProcessing Foods,AgriTech,Growth,5,13,532443.24,143052.48,266221.62,36,624,0.41000000000000003,41.0,1.861,1.88,2.26,0.63,0.103,1,1,0,46.32,C,57.64,64.04,70.44,64.04,B,55.18,CONDITIONAL REVIEW,2026-06-10
SME_00666,Alpha HealthServices Foods,Healthcare,Small,1,6,685815.96,124390.32,342907.98,36,642,0.37739999999999996,37.74,2.757,1.65,2.22,0.61,0.274,0,0,0,52.88,B,54.32,60.36,66.4,60.36,B,56.62,CONDITIONAL REVIEW,2026-06-10
SME_00667,Blue AccountingTech Partners,FinTech,Small,13,29,1739940.84,438633.36,869970.42,48,793,0.10409999999999997,10.41,1.983,0.1,2.8,0.9,0.44,0,0,0,89.13,A,81.77,90.85,99.94,90.85,A,89.99,APPROVE,2026-06-10
SME_00668,Golden Accessories Hub,Textile,Micro,7,7,563385.96,-2051.52,281692.98,48,544,0.556,55.6,9.9,2.76,1.19,0.09,0.45,1,0,0,60.57,B,50.0,55.56,61.12,55.56,B,58.06,CONDITIONAL REVIEW,2026-06-10
SME_00669,Bright Packaging Traders,Manufacturing,Small,0,10,838561.92,144236.52,419280.96,12,575,0.5,50.0,2.907,2.27,2.09,0.55,0.243,1,0,0,43.88,C,43.09,47.88,52.67,47.88,C,45.88,CONDITIONAL REVIEW,2026-06-10
SME_00670,Future DairySupport Agro,AgriTech,Small,12,7,399825.24,51751.68,199912.62,36,585,0.48150000000000004,48.15,3.863,2.33,2.0,0.5,0.307,1,0,0,57.35,B,49.09,54.54,59.99,54.54,B,55.95,CONDITIONAL REVIEW,2026-06-10
SME_00671,Blue Grocery Partners,Retail,Small,10,24,1182255.6,146505.36,591127.8,60,655,0.35519999999999996,35.52,4.035,1.17,2.21,0.6,0.284,0,0,0,70.53,A,64.96,72.18,79.4,72.18,A,71.36,CONDITIONAL REVIEW,2026-06-10
SME_00672,Green SupplyChain Works,Logistics,Micro,1,8,655543.92,138640.08,327771.96,48,648,0.3667,36.67,2.364,1.55,2.22,0.61,0.226,1,0,0,60.17,B,57.29,63.66,70.03,63.66,B,61.91,CONDITIONAL REVIEW,2026-06-10
SME_00673,Golden Dyeing Partners,Textile,Micro,4,10,701188.08,54920.16,350594.04,24,650,0.36329999999999996,36.33,6.384,1.25,2.06,0.53,0.202,0,0,0,50.57,B,64.09,71.21,78.33,71.21,A,60.89,CONDITIONAL REVIEW,2026-06-10
SME_00674,Green Clinic Enterprises,Healthcare,Micro,0,19,701683.44,126288.84,350841.72,60,718,0.23960000000000004,23.96,2.778,1.18,2.62,0.81,0.263,0,0,0,69.64,B,65.46,72.73,80.0,72.73,A,71.19,APPROVE,2026-06-10
SME_00675,Smart Delivery Works,Logistics,Growth,14,13,1451351.64,234994.32,725675.82,36,567,0.5152,51.52,3.088,2.56,1.94,0.47,0.28,1,0,1,44.43,C,46.44,51.6,56.76,51.6,B,48.02,FRAUD REVIEW,2026-06-10
SME_00676,Blue FarmInputs Solutions,AgriTech,Small,0,9,275007.48,32310.6,137503.74,12,641,0.38070000000000004,38.07,4.256,1.87,1.92,0.46,0.469,1,0,0,61.97,B,62.05,68.94,75.83,68.94,B,65.45,CONDITIONAL REVIEW,2026-06-10
SME_00677,Urban Fabric Hub,Textile,Micro,12,18,670410.48,2627.4,335205.24,60,431,0.7626,76.26,9.9,3.72,1.0,0.0,0.181,1,1,0,30.25,C,35.22,39.13,43.04,39.13,C,34.69,REJECT,2026-06-10
SME_00678,Golden ProcessedFood Ventures,Food,Growth,7,41,1899732.24,156660.72,949866.12,60,603,0.44930000000000003,44.93,6.063,1.95,2.03,0.51,0.138,1,0,0,44.93,C,55.33,61.48,67.63,61.48,B,53.2,CONDITIONAL REVIEW,2026-06-10
SME_00679,Golden Fashion Enterprises,Retail,Micro,8,11,725812.56,77738.76,362906.28,36,581,0.48929999999999996,48.93,4.668,2.33,1.7,0.35,0.305,1,0,0,52.37,B,54.41,60.46,66.51,60.46,B,56.41,CONDITIONAL REVIEW,2026-06-10
SME_00680,Vertex FarmInputs Logistics,AgriTech,Small,12,10,666967.08,107370.72,333483.54,36,658,0.34950000000000003,34.95,3.106,1.48,2.32,0.66,0.299,0,0,0,54.06,B,57.64,64.04,70.44,64.04,B,59.05,APPROVE,2026-06-10
SME_00681,Rapid Electronics Studio,Retail,Medium,13,10,650972.16,158209.92,325486.08,24,722,0.2319,23.19,2.057,0.72,2.45,0.72,0.363,0,0,0,64.61,B,67.68,75.2,82.72,75.2,A,69.91,APPROVE,2026-06-10
SME_00682,Golden Plastic Partners,Manufacturing,Growth,2,20,977694.36,208951.8,488847.18,48,674,0.31989999999999996,31.99,2.34,1.38,2.48,0.74,0.053,0,1,0,51.04,B,62.12,69.02,75.92,69.02,B,60.03,APPROVE,2026-06-10
SME_00683,Bright Fashion Ventures,Retail,Medium,0,6,275406.96,23147.52,137703.48,60,583,0.48460000000000003,48.46,5.949,2.19,1.42,0.21,0.276,1,0,0,44.81,C,54.49,60.54,66.59,60.54,B,52.67,CONDITIONAL REVIEW,2026-06-10
SME_00684,Rapid Restaurant Partners,Food,Small,2,8,617655.6,100534.56,308827.8,36,604,0.4477,44.77,3.072,2.26,2.0,0.5,0.395,1,0,0,64.38,B,56.49,62.77,69.05,62.77,B,63.58,CONDITIONAL REVIEW,2026-06-10
SME_00685,Blue Delivery Solutions,Logistics,Growth,10,4,745602.84,79547.16,372801.42,60,678,0.31320000000000003,31.32,4.687,1.59,2.13,0.56,0.415,0,0,0,72.03,A,66.14,73.49,80.84,73.49,A,72.76,APPROVE,2026-06-10
SME_00686,Golden DairySupport Care,AgriTech,Micro,8,4,239367.84,18518.76,119683.92,60,525,0.5913999999999999,59.14,6.463,2.2,1.54,0.27,0.418,1,0,0,50.07,B,39.98,44.42,48.86,44.42,C,47.25,CONDITIONAL REVIEW,2026-06-10
SME_00687,Prime Beverage Textiles,Food,Growth,1,7,885011.88,158860.32,442505.94,12,649,0.36519999999999997,36.52,2.786,1.88,1.94,0.47,0.359,1,0,0,61.57,B,64.48,71.64,78.8,71.64,A,66.61,CONDITIONAL REVIEW,2026-06-10
SME_00688,Secure Accessories Hub,Textile,Medium,3,9,537309.12,-2855.16,268654.56,24,464,0.702,70.2,9.9,3.4,1.0,0.0,0.112,2,1,1,25.6,D,38.98,43.31,47.64,43.31,C,34.45,FRAUD REVIEW,2026-06-10
SME_00689,Smart Pharmacy Textiles,Healthcare,Growth,8,26,910126.92,252995.16,455063.46,60,739,0.20199999999999996,20.2,1.799,1.09,2.76,0.88,0.094,0,1,1,54.81,B,65.36,72.62,79.88,72.62,A,63.72,FRAUD REVIEW,2026-06-10
SME_00690,Urban Bakery Textiles,Food,Micro,11,12,394665.24,94066.68,197332.62,48,663,0.3409,34.09,2.098,1.52,2.13,0.57,0.558,1,1,0,58.03,B,57.16,63.51,69.86,63.51,B,60.77,APPROVE,2026-06-10
SME_00691,Blue Plastic Solutions,Manufacturing,Micro,5,5,296049.96,65264.28,148024.98,12,691,0.28869999999999996,28.87,2.268,1.4,2.55,0.78,0.243,0,0,0,58.27,B,60.89,67.66,74.43,67.66,B,62.97,APPROVE,2026-06-10
SME_00692,Smart Dyeing Agro,Textile,Medium,14,6,533325.0,94005.24,266662.5,24,659,0.34719999999999995,34.72,2.837,1.1,2.02,0.51,0.298,0,0,1,60.34,B,58.43,64.92,71.41,64.92,B,62.63,FRAUD REVIEW,2026-06-10
SME_00693,Nova MetalWorks Hub,Manufacturing,Small,14,21,1278801.96,233550.48,639400.98,48,688,0.29510000000000003,29.51,2.738,1.35,2.69,0.84,0.355,0,0,1,61.29,B,60.08,66.76,73.44,66.76,B,64.03,FRAUD REVIEW,2026-06-10
SME_00694,Vertex DairySupport Logistics,AgriTech,Small,11,18,773226.96,43447.92,386613.48,60,485,0.6634,66.34,8.898,3.21,1.4,0.2,0.22,1,0,1,38.8,C,36.72,40.8,44.88,40.8,C,39.8,FRAUD REVIEW,2026-06-10
SME_00695,Vertex Garments Agro,Textile,Growth,7,9,619424.88,58989.96,309712.44,12,590,0.47319999999999995,47.32,5.25,2.46,1.52,0.26,0.156,1,0,0,46.19,C,53.05,58.94,64.83,58.94,B,52.56,CONDITIONAL REVIEW,2026-06-10
SME_00696,Ever Restaurant Hub,Food,Small,13,7,763059.84,151394.64,381529.92,48,600,0.4545,45.45,2.52,2.28,2.31,0.66,0.186,1,0,0,47.79,C,51.87,57.63,63.39,57.63,B,52.71,CONDITIONAL REVIEW,2026-06-10
SME_00697,Bright Pharmacy Digital,Healthcare,Small,11,18,1479323.64,372452.04,739661.82,36,715,0.245,24.5,1.986,0.68,2.78,0.89,0.382,0,0,1,74.07,A,60.39,67.1,73.81,67.1,B,70.58,FRAUD REVIEW,2026-06-10
SME_00698,Nova Warehousing Enterprises,Logistics,Small,8,5,574144.44,30580.56,287072.22,24,589,0.47519999999999996,47.52,9.387,2.57,1.69,0.35,0.394,0,0,1,49.33,C,46.45,51.61,56.77,51.61,B,50.47,FRAUD REVIEW,2026-06-10
SME_00699,Prime SupplyChain Works,Logistics,Micro,6,11,666077.4,219989.88,333038.7,48,773,0.1402,14.02,1.514,1.2,3.0,1.0,0.283,0,0,0,70.03,A,74.4,82.67,90.94,82.67,A,76.35,APPROVE,2026-06-10
SME_00700,Green LightManufacturing Works,Manufacturing,Micro,12,35,2809827.12,660676.92,1404913.56,12,716,0.24360000000000004,24.36,2.126,0.36,2.96,0.98,0.407,0,0,0,58.64,B,68.55,76.17,83.79,76.17,A,67.41,APPROVE,2026-06-10
SME_00701,Trust Plastic Digital,Manufacturing,Micro,8,10,509096.4,125885.64,254548.2,36,683,0.30289999999999995,30.29,2.022,1.05,2.43,0.72,0.274,0,0,0,50.86,B,56.6,62.89,69.18,62.89,B,56.88,APPROVE,2026-06-10
SME_00702,Prime FarmInputs Textiles,AgriTech,Medium,3,6,315349.92,27574.44,157674.96,36,541,0.5617,56.17,5.718,2.04,1.53,0.27,0.388,1,0,0,46.78,C,51.52,57.24,62.96,57.24,B,52.01,CONDITIONAL REVIEW,2026-06-10
SME_00703,Prime Grocery Logistics,Retail,Medium,14,12,672709.44,110511.48,336354.72,60,653,0.35840000000000005,35.84,3.044,2.09,2.13,0.56,0.357,1,0,0,67.71,B,63.06,70.07,77.08,70.07,A,68.89,CONDITIONAL REVIEW,2026-06-10
SME_00704,Fresh Fabric Textiles,Textile,Small,1,7,615250.56,54493.8,307625.28,36,595,0.4629,46.29,5.645,1.57,1.61,0.31,0.118,1,0,1,34.89,C,54.28,60.31,66.34,60.31,B,47.6,FRAUD REVIEW,2026-06-10
SME_00705,Smart LightManufacturing Studio,Manufacturing,Small,10,4,507828.12,61522.08,253914.06,24,642,0.37870000000000004,37.87,4.127,1.23,1.62,0.31,0.294,0,0,0,55.98,B,65.06,72.29,79.52,72.29,A,64.14,CONDITIONAL REVIEW,2026-06-10
SME_00706,Trust Bakery Digital,Food,Medium,10,14,817591.44,118165.56,408795.72,12,570,0.5084,50.84,3.46,2.23,1.62,0.31,0.283,1,0,0,47.03,C,54.43,60.48,66.53,60.48,B,53.75,CONDITIONAL REVIEW,2026-06-10
SME_00707,Blue AccountingTech Traders,FinTech,Medium,8,18,1422675.36,410839.68,711337.68,36,748,0.18469999999999998,18.47,1.731,0.0,3.0,1.0,0.288,0,1,0,77.18,A,73.23,81.37,89.51,81.37,A,79.28,APPROVE,2026-06-10
SME_00708,Green LendingTech Foods,FinTech,Growth,1,7,1241116.08,271703.28,620558.04,12,703,0.268,26.8,2.284,0.95,2.64,0.82,0.09,0,1,0,45.99,C,58.28,64.76,71.24,64.76,B,55.38,APPROVE,2026-06-10
SME_00709,Nova ProcessedFood Studio,Food,Small,7,7,500686.92,16802.64,250343.46,24,544,0.5556,55.56,9.9,2.3,1.17,0.09,0.354,1,1,0,43.86,C,46.73,51.92,57.11,51.92,B,47.89,CONDITIONAL REVIEW,2026-06-10
SME_00710,Urban Beverage Traders,Food,Medium,13,5,916433.16,-4287.12,458216.58,24,644,0.3748,37.48,9.9,1.44,1.69,0.35,0.135,1,0,1,44.56,C,59.1,65.67,72.24,65.67,B,55.12,FRAUD REVIEW,2026-06-10
SME_00711,Ever Garments Textiles,Textile,Small,3,8,595397.88,53114.16,297698.94,36,589,0.4747,47.47,5.605,2.04,1.75,0.37,0.167,1,0,0,49.55,C,56.37,62.63,68.89,62.63,B,56.09,CONDITIONAL REVIEW,2026-06-10
SME_00712,Trust SupplyChain Enterprises,Logistics,Small,10,6,638312.52,106582.92,319156.26,24,552,0.5422,54.22,2.994,2.34,1.4,0.2,0.406,1,0,0,51.35,B,43.94,48.82,53.7,48.82,C,50.09,CONDITIONAL REVIEW,2026-06-10
SME_00713,Prime LendingTech Mart,FinTech,Medium,12,5,840765.24,229054.8,420382.62,12,794,0.10109999999999997,10.11,1.835,0.0,3.0,1.0,0.503,0,1,0,72.17,A,74.02,82.24,90.46,82.24,A,77.2,APPROVE,2026-06-10
SME_00714,Blue Accessories Traders,Textile,Small,14,28,1457249.52,277569.48,728624.76,24,766,0.15339999999999998,15.34,2.625,0.8,2.46,0.73,0.371,0,0,0,72.65,A,75.89,84.32,92.75,84.32,A,78.48,APPROVE,2026-06-10
SME_00715,Future LendingTech Logistics,FinTech,Small,7,12,981404.16,175505.04,490702.08,12,641,0.38,38.0,2.796,1.52,2.42,0.71,0.144,1,0,0,44.34,C,54.78,60.87,66.96,60.87,B,52.61,CONDITIONAL REVIEW,2026-06-10
SME_00716,Green Packaging Care,Manufacturing,Small,5,13,952306.08,108802.08,476153.04,12,621,0.4172,41.72,4.376,1.75,1.95,0.47,0.164,1,1,0,38.32,C,51.25,56.94,62.63,56.94,B,47.63,CONDITIONAL REVIEW,2026-06-10
SME_00717,Smart Beverage Agro,Food,Small,10,15,790503.72,237759.6,395251.86,36,731,0.21609999999999996,21.61,1.662,1.04,2.76,0.88,0.586,0,1,0,67.36,B,79.54,88.38,97.22,88.38,A,77.87,APPROVE,2026-06-10
SME_00718,Ever Fashion Care,Retail,Small,7,14,688860.72,67815.84,344430.36,12,560,0.5268999999999999,52.69,5.079,2.55,1.91,0.46,0.342,1,0,0,47.81,C,43.09,47.88,52.67,47.88,C,47.84,CONDITIONAL REVIEW,2026-06-10
SME_00719,Rapid Delivery Studio,Logistics,Medium,9,7,770768.76,128426.88,385384.38,12,591,0.47030000000000005,47.03,3.001,2.69,2.29,0.65,0.409,0,0,0,55.25,B,46.68,51.87,57.06,51.87,B,53.56,CONDITIONAL REVIEW,2026-06-10
SME_00720,Future Accessories Studio,Textile,Small,11,11,878918.64,82969.32,439459.32,12,575,0.4998,49.98,5.297,2.29,1.8,0.4,0.108,1,0,0,45.23,C,59.46,66.07,72.68,66.07,B,55.65,CONDITIONAL REVIEW,2026-06-10
SME_00721,Ever ProcessedFood Logistics,Food,Micro,10,8,649348.32,43299.36,324674.16,60,649,0.36619999999999997,36.62,7.498,1.28,1.91,0.45,0.46,0,0,1,47.69,C,56.53,62.81,69.09,62.81,B,55.25,FRAUD REVIEW,2026-06-10
SME_00722,Smart ProcessedFood Textiles,Food,Medium,4,12,1134831.0,142025.52,567415.5,48,518,0.6036,60.36,3.995,2.73,1.79,0.4,0.25,1,0,1,40.69,C,45.93,51.03,56.13,51.03,B,45.86,FRAUD REVIEW,2026-06-10
SME_00723,Nova Fashion Partners,Retail,Small,11,11,697921.2,117421.08,348960.6,36,684,0.3025,30.25,2.972,1.42,2.36,0.68,0.501,0,0,0,64.23,B,65.29,72.54,79.79,72.54,A,68.39,APPROVE,2026-06-10
SME_00724,Ever Garments Hub,Textile,Growth,8,7,1478587.68,139314.6,739293.84,12,592,0.46840000000000004,46.84,5.307,1.78,1.96,0.48,0.279,1,0,1,54.38,B,53.16,59.07,64.98,59.07,B,56.73,FRAUD REVIEW,2026-06-10
SME_00725,Golden Electronics Traders,Retail,Micro,13,4,320479.8,69230.76,160239.9,36,716,0.24329999999999996,24.33,2.315,0.95,2.61,0.81,0.511,0,0,0,60.85,B,66.07,73.41,80.75,73.41,A,67.13,APPROVE,2026-06-10
SME_00726,Ever Fashion Agro,Retail,Small,10,10,720277.44,160067.52,360138.72,12,571,0.5077,50.77,2.25,2.73,1.81,0.41,0.219,1,1,1,43.59,C,47.48,52.75,58.03,52.75,B,48.17,FRAUD REVIEW,2026-06-10
SME_00727,Rapid MetalWorks Solutions,Manufacturing,Small,13,8,709636.08,81583.08,354818.04,24,708,0.25849999999999995,25.85,4.349,0.44,2.24,0.62,0.228,0,0,0,67.73,B,69.91,77.68,85.45,77.68,A,72.71,APPROVE,2026-06-10
SME_00728,Fresh Fashion Digital,Retail,Medium,14,3,439307.64,56483.76,219653.82,24,592,0.4685,46.85,3.889,1.89,1.83,0.41,0.211,1,0,1,41.39,C,48.58,53.98,59.38,53.98,B,47.69,FRAUD REVIEW,2026-06-10
SME_00729,Fresh Restaurant Mart,Food,Micro,14,12,611738.88,90919.56,305869.44,60,568,0.512,51.2,3.364,2.65,1.87,0.44,0.118,1,0,1,39.84,C,48.49,53.88,59.27,53.88,B,46.86,FRAUD REVIEW,2026-06-10
